b00,b01,u0,b10,b11,u1
0.7,0.0,0.3,0.0,0.7,0.3
0.7,0.0,0.3,0.01,0.69,0.3
0.7,0.0,0.3,0.02,0.68,0.3
0.7,0.0,0.3,0.03,0.67,0.3
0.7,0.0,0.3,0.04,0.66,0.3
0.7,0.0,0.3,0.05,0.65,0.3
0.7,0.0,0.3,0.06,0.64,0.3
0.7,0.0,0.3,0.07,0.63,0.3
0.7,0.0,0.3,0.08,0.62,0.3
0.7,0.0,0.3,0.09,0.61,0.3
0.7,0.0,0.3,0.1,0.6,0.3
