b00,b01,u0,b10,b11,u1
0.95,0.0,0.05,0.1,0.6,0.3
0.95,0.0,0.05,0.11,0.59,0.3
0.95,0.0,0.05,0.12,0.58,0.3
0.95,0.0,0.05,0.13,0.57,0.3
0.95,0.0,0.05,0.14,0.56,0.3
0.95,0.0,0.05,0.15,0.55,0.3
0.95,0.0,0.05,0.16,0.54,0.3
0.95,0.0,0.05,0.17,0.53,0.3
0.95,0.0,0.05,0.18,0.52,0.3
0.95,0.0,0.05,0.19,0.51,0.3
0.95,0.0,0.05,0.2,0.5,0.3
