b00,b01,u0,b10,b11,u1
0.95,0.0,0.05,0.1,0.7,0.2
0.95,0.0,0.05,0.11,0.69,0.2
0.95,0.0,0.05,0.12,0.68,0.2
0.95,0.0,0.05,0.13,0.67,0.2
0.95,0.0,0.05,0.14,0.66,0.2
0.95,0.0,0.05,0.15,0.65,0.2
0.95,0.0,0.05,0.16,0.64,0.2
0.95,0.0,0.05,0.17,0.63,0.2
0.95,0.0,0.05,0.18,0.62,0.2
0.95,0.0,0.05,0.19,0.61,0.2
0.95,0.0,0.05,0.2,0.6,0.2
